,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
32,java,上海·徐汇·田林,对日软件工程师(应届生),辛巴达软件,20-99人,民营,3千-5千·13薪,学历不限,Java 数据库 Spring SQL 日语,经验不限
33,java,上海·静安·彭浦,java 开发,喜士多,1000-9999人,民营,8千-1.6万,本科, ,无经验
34,java,上海·静安·彭浦,Java开发工程师, ,1000-9999人,上市公司,8千-1.6万·13薪,本科,Java 后端开发 数据库开发 MySQL Oracle SpringBoot Mybatis,经验不限
35,java,上海·静安·曹家渡,开发工程师, ,1000-9999人,国企,7千-1.3万,本科,Java 大数据开发,3-5年
36,java,上海·静安·彭浦, , ,1000-9999人,股份制企业,4千-6千,大专,Java,经验不限
37,java,上海·浦东·塘桥,JAVA, ,1000-9999人,民营,1.4万-2.8万,大专,Spring SpringCloud SpringBoot,3-5年
38,java,上海·新泾,JAVA程序开发（上海）, ,1000-9999人,外商独资,8千-1.5万·14薪,本科,Java,经验不限
39,java,上海·青浦·徐泾, ,5173,1000-9999人,民营,1.5万-3万·13薪,大专, ,3-5年
40,java,上海·徐汇·虹梅路, , ,1000-9999人,股份制企业,3千-4千,本科, ,经验不限
41,java,上海·浦东·塘桥,初级软件开发工程师（应届）, ,500-999人,民营,6千-7千,本科,初级软件工程师,经验不限
42,java,上海·浦东·张江,Java初级软件工程师, ,20-99人,股份制企业,6千-8千·13薪,本科,后端开发 全栈开发 WEB开发,无经验
43,java,上海·浦东·潍坊新村,java,上海敖凸曼网络科技有限公司,互联网,100-299人,1.7万-2.3万,本科, ,1-3年
44,java,上海·静安·曹家渡,Java开发工程师,集广科技,20-99人,民营,8千-1.6万,大专,Java Spring JVM 数据库,1-3年
45,java,上海·浦东·张江,对日java,杭州优灿科技有限公司,500-999人,合资,1万-2万,学历不限, ,经验不限
46,java,上海·徐汇·虹梅路, , ,1000-9999人,股份制企业,3千-4千,本科, ,经验不限
47,java,上海·徐汇·虹梅路,Java软件实习生,经纬恒润,1000-9999人,民营,170-340/天,本科, ,无经验
48,java,上海·淞南,Java开发工程师,上海久华信息科技股份有限公司,20-99人,股份制企业,8千-1.6万,大专, ,1-3年
49,java,上海·普陀·宜川路,Java开发工程师,昆仑太科(北京)技术股份有限公司,300-499人,国企,8千-1.5万,大专,Hibernate SpringBoot Mybatis,3-5年
50,java,上海·浦东·张江,归国对日Java开发,辛巴达软件,20-99人,民营,1.5万-3万,学历不限,Java 日语,经验不限
51,java,上海·闵行·梅陇, ,株式会社GSD,100-299人,外商独资,1.5万-3万·15薪,大专,JavaScript Python C MySQL PostgreSQL Oracle 日语 Spring Mybatis Hibernate,经验不限
52,java,上海·虹口·北外滩, , ,1000-9999人,股份制企业,8千-1.6万·13薪,本科, ,1-3年
53,java,上海·静安·大宁路,java后端工程师,江苏风云科技服务有限公司,500-999人,国企,1万-1.1万,本科, ,1-3年
54,java,上海·杨浦·新江湾城,软件工程师, ,20人以下,外商独资,1万-1.4万,本科,JavaScript MySQL Java Hibernate Redis PostgreSQL Docker SPRINTBOOT SPRINTMVC,经验不限
55,java,上海·静安·北站, ,广州秒到信息科技有限公司,20人以下,民营,1.7万-1.9万,本科,JavaScript Python Spring Hibernate,经验不限
56,java,上海·徐汇·徐家汇,对日java开发工程师,杭州优灿科技有限公司,500-999人,合资,1万-2万,学历不限, ,经验不限
57,java,上海·静安·北站,Java开发工程师,上海伟豪建设工程有限公司,工程施工,20-99人,2万-2.5万,大专,后端开发 服务器开发 网络编程 大数据开发 WEB开发 游戏开发 图形图像处理 移动开发,经验不限
58,java,上海·黄浦·小东门, ,上海东证期货有限公司,500-999人,国企,8千-1.5万,本科,C++ C# Java MySQL Python C语言 .NET,经验不限
59,java,上海·黄浦·瑞金二路,软件工程师, ,1000-9999人,民营,8千-1.5万,本科,C++ Java HTML C语言 前端开发 后端开发 移动开发 JavaScript,经验不限
60,java,上海·浦东·陆家嘴, ,上海邦芒人力资源有限公司,500-999人,民营,1.2万-1.7万·13薪,本科, ,1-3年
61,java,上海·普陀·曹杨新村,java全栈工程师,仁卅信息科技(上海)有限公司,500-999人,外商独资,8千-1.5万·13薪,大专, ,1-3年
62,java,上海·静安·彭浦,Java开发工程师,兰州沐先信息科技咨询有限公司,20人以下,外商独资,6千-1.2万,大专,后端开发,3-5年
63,java,上海·宝山·月浦, ,湖北晟硕智能科技有限公司,计算机软件,20-99人,8千-1.5万,本科, ,经验不限
64,java,上海·青浦·徐泾, ,上海民航华东空管工程技术有限公司,100-299人,国企,1万-1.5万,本科,Java Oracle,经验不限
65,java,上海·浦东·张江, ,上海特安企业管理有限公司,100-299人,民营,1.7万-2.6万·13薪,大专,JavaScript Spring Hibernate MySQL 英文流利,5-10年
66,java,上海·张江, , ,1000-9999人,外商独资,1万-1.4万·14薪,本科,Java,经验不限
67,java,上海·闵行·浦江, ,上海火侬电子商务有限公司,20人以下,民营,100-150/天,大专,Java Spring MySQL SQLServer JavaScript,1年以下
