,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
124,前端开发,上海·静安·大宁路,前端开发（驻场 线上面试 好过 急）,上海信息人才服务有限公司,100-299人,国企,1.5万-1.8万,本科, ,3-5年
125,前端开发,上海·宝山·杨行,中级前端程序员,口袋云,100-299人,民营,1.5万-2万,大专,CSS Vue HTML5，，VUE，GIT,3-5年
126,前端开发,上海·浦东·金桥, ,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科, ,经验不限
127,前端开发,上海·嘉定·菊园新区, , ,500-999人,上市公司,1.8万-2万·13薪,本科, ,3-5年
128,前端开发,上海·浦东·潍坊新村,前端开发（大专即可~短期2个月~薪资全额~熟悉信托）,北京青钱信息技术有限公司,500-999人,民营,1.5万-1.9万,大专, ,5-10年
129,前端开发,上海·浦东·张江, ,北京永生鼎立信息技术有限公司,100-299人,合资,1.2万-2万,大专, ,5-10年
130,前端开发,上海·闵行·莘庄,前端开发工程师231720501, ,10000人以上,其它,1万-2万·13薪,本科, ,1-3年
131,前端开发,上海·杨浦·江浦路, ,上海锐赢,20-99人,民营,1.2万-1.5万,大专, ,3-5年
132,前端开发,上海·闵行·浦江, ,上海恒为云驰信息技术有限公司武汉分公司,100-299人,民营,170-200/天,本科,RESTFUL API Django,无经验
133,前端开发,上海·浦东·康桥,前端开发工程师-大数据方向, ,1000-9999人,上市公司,1.5万-2.3万,本科, ,3-5年
134,前端开发,上海·青浦·香花桥,前端工程师,上海润术生物有限公司,20-99人,民营,9千-1.2万,大专, ,3-5年
135,前端开发,上海·浦东·洋泾,上海前端开发工程师,郑州乐驰软件科技有限公司,20-99人,民营,1万-1.5万,大专, ,1-3年
136,前端开发,上海·普陀·石泉路,【上海】前端开发,厦门至恒融兴信息技术股份有限公司福州分公司,计算机软件,100-299人,1.2万-1.5万,本科, ,3-5年
137,前端开发,上海·闵行·浦江,Web 前端开发实习生, ,1000-9999人,合资,120-150/天,本科, ,无经验
138,前端开发,上海·南京东路,前端开发工程师-满樽网络,上海中科新微信息科技园有限公司,20人以下,合资,1万-1.4万,本科, ,3-5年
139,前端开发,上海·浦东·张江, ,广州秒到信息科技有限公司,20人以下,民营,1.5万-2万,本科,Java,经验不限
