,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
253,数据开发,上海·闵行·江川路, ,上海紫竹人力资源服务有限公司,100-299人,民营,4千-5千,学历不限, ,经验不限
254,数据开发,上海·浦东·陆家嘴,办公室销售+30新数据/天,融亿诚信息技术(深圳)有限公司,100-299人,民营,1.8万-2.6万,高中, ,经验不限
255,数据开发,上海·杨浦·江浦路, ,北京瑞友科技股份有限公司,1000-9999人,民营,1.6万-1.8万,本科,Sql HANA SNOWFLAKE,3-5年
256,数据开发,上海·浦东·陆家嘴,Data Engineer,凯捷中国,10000人以上,外商独资,1.5万-2万·13薪,本科, ,5-10年
257,数据开发,上海·杨浦·五角场,数据标注专员,上海科迪威贸易商行,云计算/大数据,20人以下,6千-1.2万,本科, ,1-3年
258,数据开发,上海·静安·天目西路,数据分析师（应届生）,敏捷艾科,20-99人,民营,8千-1万·13薪,本科, ,无经验
259,数据开发,上海·青浦·华新,大数据专家,智联猎头,1000-9999人,其它,3.5万-4.5万,本科, ,5-10年
260,数据开发,上海·浦东·南码头路,高级大数据开发工程师,杭州中港科技有限公司,300-499人,民营,1.5万-2.5万,本科, ,5-10年
261,数据开发,上海·徐汇·虹梅路,高端、线上，综合型销售，以大数据做支撑新运营,上海链家地产,10000人以上,民营,6千-1.2万,本科,房地产 咨询服务,经验不限
262,数据开发,上海·黄浦·南京东路, ,上海矢村电子有限公司,20人以下,民营,8千-1.2万·14薪,本科, ,经验不限
263,数据开发,上海·杨浦·江浦路, , ,10000人以上,民营,1.2万-1.9万,本科, ,3-5年
264,数据开发,上海·徐汇·龙华,大数据开发（C端应用）-SH, ,1000-9999人,上市公司,2万-2.2万,本科, ,5-10年
265,数据开发,上海·浦东·洋泾,在线运维数据审核师,上海清煜环保科技有限公司,20-99人,合资,6千-1.2万,大专, ,3-5年
266,数据开发,上海·浦东·陆家嘴,精准客户数据/提成50%无需外出/小白有人带月薪3w+,融亿诚信息技术(深圳)有限公司,100-299人,民营,1.7万-3万,大专,企业客户 个人客户 电话销售 房地产 电话客服,经验不限
267,数据开发,上海·普陀·长风新村, ,上海青凤信息科技有限公司,20-99人,民营,3.5万-4.5万,本科,Java Hadoop,5-10年
268,数据开发,上海·虹口·曲阳路,大数据开发经理, ,10000人以上,民营,2万-2.8万,本科, ,10年以上
269,数据开发,上海·静安·大宁路, ,上海瑞稼房地产经纪有限公司,100-299人,民营,8千-1.2万,大专, ,经验不限
270,数据开发,上海·浦东·花木, , ,500-999人,合资,6千-7千,学历不限, ,经验不限
271,数据开发,上海·嘉定·新成路,大数据工程师,山东伯睿英联企业管理咨询有限公司,20-99人,股份制企业,4万-5万·14薪,本科,Python Shell SQL Scala,5-10年
272,数据开发,上海·杨浦·江浦路, , ,10000人以上,其它,1.6万-1.9万,本科, ,3-5年
273,数据开发,上海·杨浦·江浦路, , ,1000-9999人,国企,8千-9千,本科, ,经验不限
274,数据开发,上海·浦东·唐镇,数据接入与治理岗（上海）,昆仑太科(北京)技术股份有限公司,300-499人,国企,8千-1.5万,本科,R语言 金融数据分析,经验不限
275,数据开发,上海·杨浦·新江湾城,Data supply chain,阿尔泰克,1000-9999人,外商独资,1.5万-2万,大专, ,5-10年
276,数据开发,上海·浦东·张江, ,大连思泰克科技有限公司,100-299人,外商独资,1.5万-2.5万·13薪,大专, ,5-10年
277,数据开发,上海·长宁·新泾,ai数据标注,上海微创软件股份有限公司,10000人以上,合资,9千-1万,大专, ,1-3年
278,数据开发,上海·长宁·江苏路,市场营销部数据专员,上海旗盈企业管理咨询有限公司,100-299人,民营,5千-7千,大专, ,经验不限
279,数据开发,上海·静安·南京西路,电信云网大数据平台运维工程师,上海安迪人力资源服务有限公司,500-999人,股份制企业,2万-2.5万,本科,Hadoop Flink Spark Impala Kudu 数据平台 HBase,3-5年
