,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
199,产品经理,上海·小东门, ,上海东证期货有限公司,500-999人,国企,1.5万-2.5万,本科, ,1-3年
200,产品经理,上海·徐汇·徐家汇,产品经理,上海煤科信息科技有限公司,20-99人,国企,1.4万-2.6万,本科, ,1-3年
201,产品经理,上海·浦东·三林, , ,1000-9999人,上市公司,2.5万-3.5万,本科, ,5-10年
202,产品经理,上海·浦东·陆家嘴,互联网金融产品经理,上海川禾电子商务有限公司,100-299人,民营,2万-2.8万,大专, ,3-5年
203,产品经理,上海·静安·南京西路,产品经理（大宗商品）,南通化轻,100-299人,股份制企业,1.3万-2.2万,本科, ,3-5年
204,产品经理,上海·长宁·新泾,永磁电机产品经理,上海东元德高电机有限公司,100-299人,外商独资,1万-1.5万·16薪,大专, ,5-10年
205,产品经理,上海·普陀·桃浦,产品经理（海产品）,上海快行天下供应链管理有限公司,100-299人,合资,1.5万-3万,大专, ,3-5年
206,产品经理,上海·浦东·高东,产品经理（数字化票税产品）,上海外高桥企业发展促进中心有限公司,300-499人,国企,2.1万-2.5万,本科, ,3-5年
207,产品经理,上海·浦东·康桥,轨交线产品经理,上海道麒实业发展有限公司,20-99人,民营,1万-1.5万·14薪,大专, ,1-3年
208,产品经理,上海·闵行·虹桥,产品经理(J10155),三星财产保险(中国)有限公司,300-499人,外商独资,1.5万-3万·16薪,本科, ,5-10年
209,产品经理,上海·浦东·花木,银行产品客户经理,安安普惠信息咨询(深圳)有限公司上海分公司,100-299人,民营,20万-25万,学历不限, ,经验不限
210,产品经理,上海·嘉定·安亭, ,中电信链信息技术南京有限公司,20人以下,其它,9千-1.8万,大专, ,3-5年
211,产品经理,上海·黄浦·打浦桥,产品经理（商业地产 B端）,凯捷中国,10000人以上,外商独资,2万-3.5万·13薪,本科, ,5-10年
212,产品经理,上海·闵行·新虹, ,上海微创软件股份有限公司,10000人以上,合资,1.8万-2.5万,本科, ,5-10年
