Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
0,c++,上海·浦东·张江,对日C/C++开发软件工程师,上海裕日软件有限公司,20-99人,合资,1.2万-2.2万,大专,C++,3-5年,144000.0,264000.0
1,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.5万-3万·15薪,本科,Java Python C语言 嵌入式开发,经验不限,225000.0,450000.0
2,c++,上海·浦东·金桥,c++,其他,1000-9999人,上市公司,1.2万-2万·14薪,本科,C++ C/C++ Linux,无经验,168000.0,280000.0
3,c++,上海·黄浦·豫园,C++开发工程师,翰竺科技(北京)有限公司,100-299人,外商独资,1.5万-1.8万,本科,C++ C语言,3-5年,180000.0,216000.0
4,c++,上海·潍坊新村,c++,其他,20-99人,民营,1.5万-3万·13薪,本科,C++ C/C++ Linux QT 多线程 MFC Windows,3-5年,195000.0,390000.0
5,c++,上海·徐汇·虹梅路,C++开发工程师,上海微创软件股份有限公司,10000人以上,合资,2.2万-2.6万·13薪,大专,后端开发 QT C++,5-10年,286000.0,338000.0
6,c++,上海·浦东·唐镇,c++,上海零霸格软件科技工作室(个人独资),20人以下,其它,20000元/月,学历不限,无要求,5-10年,,
7,c++,上海·闵行·浦江,c++,其他,500-999人,民营,8千-1万,本科,无要求,经验不限,96000.0,120000.0
8,c++,上海·徐汇·龙华,C++开发工程师,上海微创软件股份有限公司,10000人以上,合资,2万-2.2万,本科,C++ STL Boost,3-5年,240000.0,264000.0
9,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1万-2万·14薪,本科,Java Python,经验不限,140000.0,280000.0
10,c++,上海·闵行·浦江,软件开发工程师,上海现代通用识别技术有限公司,20-99人,国企,8千-1.5万,本科,Java Python C++,经验不限,96000.0,180000.0
11,c++,上海·浦东·金桥,C++开发实习生,上海宝宏软件有限公司,100-299人,民营,8千-1.2万,本科,C++ C语言,无经验,96000.0,144000.0
12,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-2万·14薪,本科,无要求,经验不限,210000.0,280000.0
13,c++,上海·南京东路,对日C/C++开发,辛巴达软件,20-99人,民营,1万-2万,学历不限,日语 C C++,1-3年,120000.0,240000.0
14,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,C语言 C++,经验不限,210000.0,420000.0
15,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.3万-2.6万·14薪,本科,无要求,经验不限,182000.0,364000.0
16,c++,上海·青浦·徐泾,软件开发工程师：JAVA、APP、C++,上海道风信息科技有限公司,20人以下,民营,6千-1万,本科,无要求,经验不限,72000.0,120000.0
17,c++,上海·黄浦·小东门,c++,外企德科,1000-9999人,合资,1.6万-3万·14薪,本科,后端开发 Java Python 多线程 微服务架构,经验不限,224000.0,420000.0
18,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.7万-3万·14薪,本科,JavaScript Python C++,经验不限,238000.0,420000.0
20,c++,上海·浦东·金桥,python java c c++ js开发工程师,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
21,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.1万-2.2万·14薪,本科,Java Python c C++,经验不限,154000.0,308000.0
22,c++,上海·浦东·南汇新城,上位机软件工程师,上海知从科技有限公司,20-99人,民营,1万-2万·15薪,本科,Java 四六级,经验不限,150000.0,300000.0
23,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.2万-2.4万,本科,C Javascript Spring,经验不限,144000.0,288000.0
24,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,Python C++ Spring Java JavaScript,1-3年,210000.0,420000.0
26,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.8万-3.5万·16薪,本科,无要求,1-3年,288000.0,560000.0
27,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
28,c++,上海·松江·新桥,初级C++开发工程师,上海叶烁数字信息技术发展有限公司,20-99人,民营,5千-8千,本科,C++ C语言 C# 数据结构 Windows 嵌入式开发 算法基础 嵌入式技术,经验不限,60000.0,96000.0
29,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.5万-3万,本科,Java,经验不限,180000.0,360000.0
30,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.7万-3万·16薪,本科,C语言 Java Python,经验不限,272000.0,480000.0
31,c++,上海·闵行·颛桥,c/c++,上海玮蓬电子科技有限公司,电子/半导体/集成电路,20-99人,1.7万-2.5万·14薪,本科,无要求,经验不限,238000.0,350000.0
32,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
33,c++,上海·青浦·金泽,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-2万·14薪,本科,C语言 Java C++,经验不限,210000.0,280000.0
34,c++,上海·浦东·金桥,日语c++/c#开发工程师,上海宝宏软件有限公司,100-299人,民营,9千-1.8万,学历不限,无要求,经验不限,108000.0,216000.0
35,c++,上海·浦东·金桥,Java/c++/c/python/js/php/测试/线上面试,外企德科,1000-9999人,合资,1.5万-3万,本科,无要求,经验不限,180000.0,360000.0
36,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.3万-2.6万·14薪,本科,无要求,经验不限,182000.0,364000.0
38,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
39,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
40,c++,上海·浦东·金桥,C/C++,其他,10000人以上,民营,1.2万-2.4万·14薪,本科,C语言 C++ 嵌入式开发 Oracle Linux 多线程,经验不限,168000.0,336000.0
41,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1万-1.4万·14薪,本科,JavaScript Python C++,1-3年,140000.0,196000.0
42,c++,上海·青浦·金泽,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万,本科,C语言 C# 嵌入式开发 Linux开发 MySQL Oracle,经验不限,180000.0,360000.0
43,c++,上海·泗泾,软件工程师(应届生),其他,100-299人,上市公司,1万-1.5万·15薪,本科,C# C/C++ 嵌入式 通信,经验不限,150000.0,225000.0
44,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,2万-4万·16薪,本科,无要求,经验不限,320000.0,640000.0
45,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-2.5万·14薪,本科,C语言 C++ Java,经验不限,210000.0,350000.0
46,c++,上海·浦东·康桥,C++开发工程师,上海震垒科技有限公司,20-99人,民营,1.5万-2.5万·14薪,本科,无要求,经验不限,210000.0,350000.0
47,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.3万-2.6万,本科,无要求,经验不限,156000.0,312000.0
48,c++,上海·青浦·徐泾,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,Python C++ Spring Java JavaScript,1-3年,210000.0,420000.0
49,c++,上海·闵行·颛桥,C/C++ 视觉 软件工程师,世智智能科技(上海)有限公司,20人以下,民营,6千-1万,大专,OpenCV QT C#,经验不限,72000.0,120000.0
50,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
51,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.3万-2.6万·14薪,本科,无要求,经验不限,182000.0,364000.0
52,c++,上海·静安·曹家渡,量化交易开发（C++） (MJ000052),国泰君安风险管理有限公司,20-99人,国企,1万-2万,本科,C# C语言 交易系统,经验不限,120000.0,240000.0
53,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1.4万-2.8万·14薪,本科,无要求,经验不限,196000.0,392000.0
54,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,Python C++ C Java 通信/物联网/自动化 嵌入式,经验不限,210000.0,420000.0
55,c++,上海·闵行·浦江,软件开发,上海中船船舶设计技术国家工程研究中心有限公司,100-299人,国企,1万-1.3万,本科,QT开发 Qt,经验不限,120000.0,156000.0
57,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,无要求,经验不限,210000.0,420000.0
58,c++,上海·浦东·塘桥,对日嵌入式C开发工程师,辛巴达软件,20-99人,民营,1.2万-2.4万,学历不限,无要求,1-3年,144000.0,288000.0
59,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,2.1万-4万·16薪,本科,C++ Python Java,经验不限,336000.0,640000.0
60,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.3万-2.6万·14薪,本科,C语言 Java Python 机器人开发 Web开发 嵌入式开发 测试,经验不限,182000.0,364000.0
61,c++,上海·松江·泗泾,Windows C++软件工程师（松江-应届生）,其他,500-999人,上市公司,1.2万-1.8万,本科,C++ COM MFC,经验不限,144000.0,216000.0
62,c++,上海·浦东·金桥,c++,外企德科,1000-9999人,合资,1万-2万·14薪,本科,无要求,经验不限,140000.0,280000.0
63,c++,上海·浦东·金桥,c++,外企德科数字技术有限公司,人力资源服务,10000人以上,1.5万-3万·14薪,本科,C语言 Java Python,经验不限,210000.0,420000.0
